"id","city","state","lat","long"
21759,"Crete","IL","41.4397","-87.6231"
21760,"Shabbona","IL","41.7654","-88.8848"
21761,"Oakland","IL","39.6576","-88.0273"
21762,"Warsaw","IL","40.3509","-91.4277"
21763,"South Wilmington","IL","41.1744","-88.2813"
21764,"Saint Jacob","IL","38.7197","-89.7678"
21765,"Channel Lake","IL","42.4830","-88.1491"
21766,"Bluffside","IL","38.4839","-90.1548"
21767,"Bureau","IL","41.2892","-89.3665"
21768,"Crestwood","IL","41.6454","-87.7396"
21769,"McCullom Lake","IL","42.3687","-88.2967"
21770,"Prairie Grove","IL","42.2771","-88.2697"
21771,"Genoa","IL","42.0929","-88.6966"
21772,"La Moille","IL","41.5301","-89.2833"
21773,"Lakewood Shores","IL","41.2713","-88.1361"
21774,"London Mills","IL","40.7106","-90.2660"
21775,"Calvin","IL","38.2081","-88.0186"
21776,"Harristown","IL","39.8430","-89.0615"
21777,"Chesterfield","IL","39.2566","-90.0668"
21778,"Triumph","IL","41.4995","-89.0220"
21779,"Morrisonville","IL","39.4217","-89.4590"
21780,"Dennison","IL","39.4609","-87.5978"
21781,"Iola","IL","38.8340","-88.6279"
21782,"Tallula","IL","39.9457","-89.9365"
21783,"Bartonville","IL","40.6397","-89.6608"
21784,"Fairview Heights","IL","38.5974","-90.0053"
21785,"Gilman","IL","40.7632","-87.9972"
21786,"Winchester","IL","39.6298","-90.4560"
21787,"Bellflower","IL","40.3407","-88.5258"
21788,"Crystal Lawns","IL","41.5685","-88.1638"
21789,"New Hartford","IL","39.5756","-90.9101"
21790,"Tunnel Hill","IL","37.5237","-88.8387"
21791,"Zion","IL","42.4598","-87.8509"
21792,"Bellmont","IL","38.3830","-87.9106"
21793,"Hammond","IL","39.7994","-88.5923"
21794,"Thawville","IL","40.6734","-88.1134"
21795,"Cowden","IL","39.2494","-88.8594"
21796,"Brownstown","IL","38.9943","-88.9553"
21797,"West Salem","IL","38.5197","-88.0090"
21798,"North Glen Ellyn","IL","41.8920","-88.0631"
21799,"Venedy","IL","38.3966","-89.6458"
21800,"Old Ripley","IL","38.8927","-89.5721"
21801,"Eastwood Manor","IL","42.3456","-88.2412"
21802,"Grandview","IL","39.8175","-89.6181"
21803,"Energy","IL","37.7741","-89.0246"
21804,"Tiskilwa","IL","41.2927","-89.5085"
21805,"Del Mar Woods","IL","42.2000","-87.8551"
21806,"Strasburg","IL","39.3497","-88.6212"
21807,"Sublette","IL","41.6437","-89.2311"
21808,"Franklin Grove","IL","41.8408","-89.3006"
21809,"South Pekin","IL","40.4959","-89.6525"
21810,"Magnolia","IL","41.1140","-89.1958"
21811,"Sauget","IL","38.5864","-90.1633"
21812,"Gages Lake","IL","42.3519","-87.9828"
21813,"Creal Springs","IL","37.6198","-88.8375"
21814,"Fox River Grove","IL","42.1955","-88.2146"
21815,"Grand Detour","IL","41.9011","-89.4137"
21816,"Shorewood","IL","41.5175","-88.2149"
21817,"Lena","IL","42.3784","-89.8213"
21818,"Calumet City","IL","41.6133","-87.5502"
21819,"Millburn","IL","42.4259","-88.0040"
21820,"Belle Prairie City","IL","38.2234","-88.5557"
21821,"Boody","IL","39.7654","-89.0473"
21822,"Chatsworth","IL","40.7291","-88.2977"
21823,"Glencoe","IL","42.1347","-87.7641"
21824,"Marquette Heights","IL","40.6183","-89.6049"
21825,"Wheaton","IL","41.8561","-88.1083"
21826,"Long Point","IL","41.0055","-88.8929"
21827,"Savanna","IL","42.0904","-90.1396"
21828,"Albion","IL","38.3767","-88.0581"
21829,"Hinckley","IL","41.7714","-88.6397"
21830,"Balcom","IL","37.4131","-89.2062"
21831,"Imbs","IL","38.5237","-90.1354"
21832,"Amboy","IL","41.7290","-89.3679"
21833,"Elvaston","IL","40.3954","-91.2493"
21834,"New Grand Chain","IL","37.2552","-89.0165"
21835,"North Park","IL","42.3428","-89.0521"
21836,"Freeman Spur","IL","37.8611","-88.9993"
21837,"De Land","IL","40.1217","-88.6432"
21838,"Annapolis","IL","39.1454","-87.8159"
21839,"Poplar Grove","IL","42.3516","-88.8353"
21840,"Hecker","IL","38.3054","-89.9934"
21841,"Utica","IL","41.3406","-89.0101"
21842,"Wedron","IL","41.4361","-88.7734"
21843,"Ivesdale","IL","39.9456","-88.4569"
21844,"West York","IL","39.1689","-87.6730"
21845,"Villa Park","IL","41.8864","-87.9779"
21846,"Williamson","IL","38.9873","-89.7644"
21847,"Eldred","IL","39.2863","-90.5540"
21848,"Clayton","IL","40.0302","-90.9581"
21849,"Ridgway","IL","37.7978","-88.2603"
21850,"Holiday Hills","IL","42.2979","-88.2298"
21851,"Philo","IL","40.0033","-88.1563"
21852,"Ringwood","IL","42.3974","-88.3032"
21853,"Maunie","IL","38.0354","-88.0457"
21854,"Alexis","IL","41.0629","-90.5555"
21855,"Summerfield","IL","38.5956","-89.7500"
21856,"Schram City","IL","39.1632","-89.4609"
21857,"Wheeling","IL","42.1308","-87.9239"
21858,"Hooppole","IL","41.5216","-89.9140"
21859,"Fairmont","IL","41.5613","-88.0587"
21860,"Bethalto","IL","38.9016","-90.0472"
21861,"Kings","IL","42.0042","-89.1059"
21862,"Wilson","IL","42.3722","-88.1398"
21863,"Symerton","IL","41.3280","-88.0541"
21864,"Ursa","IL","40.0741","-91.3725"
21865,"North Riverside","IL","41.8461","-87.8263"
21866,"Esmond","IL","42.0336","-88.9357"
21867,"Ashley","IL","38.3289","-89.1892"
21868,"Topeka","IL","40.3304","-89.9306"
21869,"Woodworth","IL","40.6598","-87.8459"
21870,"Kewanee","IL","41.2399","-89.9259"
21871,"Prairie du Rocher","IL","38.0817","-90.0975"
21872,"Bedford Park","IL","41.7669","-87.7915"
21873,"Lovington","IL","39.7144","-88.6318"
21874,"Gard","IL","38.8623","-89.9601"
21875,"Illinois City","IL","41.3975","-90.8996"
21876,"Franklin Park","IL","41.9361","-87.8794"
21877,"Cerro Gordo","IL","39.8896","-88.7348"
21878,"Highwood","IL","42.2060","-87.8128"
21879,"Liberty","IL","39.8838","-91.1084"
21880,"Chesterville","IL","39.7034","-88.3912"
21881,"Junction","IL","37.7233","-88.2386"
21882,"Claremont","IL","38.7176","-87.9729"
21883,"Knollwood","IL","42.2846","-87.8793"
21884,"Glasford","IL","40.5726","-89.8131"
21885,"Vera","IL","39.0342","-89.1131"
21886,"Bulpitt","IL","39.5919","-89.4258"
21887,"Bartelso","IL","38.5373","-89.4674"
21888,"East Peoria","IL","40.6739","-89.5421"
21889,"Foosland","IL","40.3611","-88.4291"
21890,"Coulterville","IL","38.1850","-89.6046"
21891,"Wilton Center","IL","41.3514","-87.9598"
21892,"Saint Francisville","IL","38.5919","-87.6474"
21893,"Trout Valley","IL","42.1978","-88.2537"
21894,"Buffalo","IL","39.8499","-89.4089"
21895,"Lake Summerset","IL","42.4521","-89.3984"
21896,"Chebanse","IL","41.0059","-87.9098"
21897,"Brownfield","IL","37.3456","-88.6070"
21898,"Dayton","IL","41.3856","-88.7958"
21899,"Gilberts","IL","42.1096","-88.3716"
21900,"Bluford","IL","38.3256","-88.7355"
21901,"Wadsworth","IL","42.4441","-87.9199"
21902,"Allenville","IL","39.5587","-88.5389"
21903,"Crest Hill","IL","41.5724","-88.1128"
21904,"Haldane","IL","42.0625","-89.5740"
21905,"Davis Junction","IL","42.1144","-89.0898"
21906,"Gibson City","IL","40.4665","-88.3790"
21907,"Winfield","IL","41.8776","-88.1505"
21908,"Delavan","IL","40.3711","-89.5458"
21909,"Meadowbrook","IL","38.8984","-90.0068"
21910,"Reevesville","IL","37.3431","-88.7198"
21911,"Hutsonville","IL","39.1086","-87.6607"
21912,"Mill Creek","IL","37.3410","-89.2535"
21913,"Lincoln","IL","40.1507","-89.3720"
21914,"Borton","IL","39.6559","-87.9339"
21915,"Blue Island","IL","41.6578","-87.6812"
21916,"Xenia","IL","38.6372","-88.6375"
21917,"Saint Anne","IL","41.0233","-87.7184"
21918,"Tremont","IL","40.5249","-89.4906"
21919,"Flat Rock","IL","38.9037","-87.6733"
21920,"Hastings","IL","41.6811","-87.9717"
21921,"Swanwick","IL","38.1698","-89.5362"
21922,"Glendale Heights","IL","41.9196","-88.0784"
21923,"Auburn","IL","39.5765","-89.7441"
21924,"Catlin","IL","40.0675","-87.7081"
21925,"Brimfield","IL","40.8383","-89.8836"
21926,"Lawndale","IL","40.2181","-89.2826"
21927,"New Boston","IL","41.1697","-91.0000"
21928,"Sun River Terrace","IL","41.1254","-87.7337"
21929,"Dieterich","IL","39.0602","-88.3819"
21930,"Maple Park","IL","41.9086","-88.6063"
21931,"Patterson","IL","39.4806","-90.4829"
21932,"Alton","IL","38.9033","-90.1523"
21933,"Winnebago","IL","42.2671","-89.2338"
21934,"Matherville","IL","41.2596","-90.6055"
21935,"Tennessee","IL","40.4112","-90.8361"
21936,"Manlius","IL","41.4553","-89.6685"
21937,"La Grange Park","IL","41.8308","-87.8723"
21938,"Nokomis","IL","39.3001","-89.2852"
21939,"Decatur","IL","39.8556","-88.9337"
21940,"Sheridan","IL","41.5285","-88.6789"
21941,"Worden","IL","38.9314","-89.8404"
21942,"Aroma Park","IL","41.0789","-87.8010"
21943,"Tower Hill","IL","39.3868","-88.9592"
21944,"Raritan","IL","40.6960","-90.8254"
21945,"Seatonville","IL","41.3647","-89.2740"
21946,"Romeoville","IL","41.6317","-88.1000"
21947,"Matteson","IL","41.5095","-87.7468"
21948,"Stone Park","IL","41.9033","-87.8806"
21949,"Garden Prairie","IL","42.2534","-88.7178"
21950,"Roachtown","IL","38.4631","-90.0409"
21951,"Loami","IL","39.6746","-89.8476"
21952,"Sadorus","IL","39.9669","-88.3451"
21953,"Palos Park","IL","41.6682","-87.8885"
21954,"Cottonwood","IL","37.8892","-88.2131"
21955,"Elco","IL","37.3006","-89.2659"
21956,"Carbon Hill","IL","41.2970","-88.2999"
21957,"Carlyle","IL","38.6218","-89.3733"
21958,"Paris","IL","39.6148","-87.6904"
21959,"New Athens","IL","38.3188","-89.8743"
21960,"Goodfield","IL","40.6251","-89.2694"
21961,"Evergreen Park","IL","41.7213","-87.7013"
21962,"Worth","IL","41.6877","-87.7916"
21963,"Arenzville","IL","39.8804","-90.3706"
21964,"Rondout","IL","42.2800","-87.8953"
21965,"Deer Creek","IL","40.6292","-89.3314"
21966,"Homer","IL","40.0329","-87.9578"
21967,"Norridge","IL","41.9637","-87.8231"
21968,"Buffalo Grove","IL","42.1673","-87.9616"
21969,"Loraine","IL","40.1525","-91.2217"
21970,"Sammons Point","IL","41.0309","-87.8584"
21971,"Creve Coeur","IL","40.6422","-89.5987"
21972,"Gorham","IL","37.7151","-89.4831"
21973,"Warrensburg","IL","39.9318","-89.0619"
21974,"Gladstone","IL","40.8639","-90.9568"
21975,"Chadwick","IL","42.0142","-89.8885"
21976,"Millstadt","IL","38.4591","-90.0837"
21977,"Floraville","IL","38.3763","-90.0552"
21978,"Humboldt","IL","39.6047","-88.3200"
21979,"Ipava","IL","40.3526","-90.3234"
21980,"Sullivan","IL","39.5953","-88.6085"
21981,"Manteno","IL","41.2505","-87.8442"
21982,"Little York","IL","41.0107","-90.7462"
21983,"Camden","IL","40.1528","-90.7733"
21984,"Shelbyville","IL","39.4096","-88.8005"
21985,"Jerome","IL","39.7677","-89.6786"
21986,"Burnham","IL","41.6375","-87.5445"
21987,"Gulfport","IL","40.8076","-91.0845"
21988,"Sparta","IL","38.1513","-89.7185"
21989,"North Aurora","IL","41.8083","-88.3413"
21990,"Wapella","IL","40.2216","-88.9613"
21991,"Evansville","IL","38.0889","-89.9322"
21992,"Cullom","IL","40.8783","-88.2699"
21993,"Durand","IL","42.4341","-89.3265"
21994,"Aurora","IL","41.7638","-88.2901"
21995,"Macomb","IL","40.4721","-90.6818"
21996,"Harvard","IL","42.4297","-88.6212"
21997,"Hoffman Estates","IL","42.0638","-88.1463"
21998,"Rockford","IL","42.2598","-89.0641"
21999,"Waverly","IL","39.5926","-89.9523"
22000,"Kenney","IL","40.0979","-89.0861"
22001,"Carlinville","IL","39.2774","-89.8762"
22002,"Anchor","IL","40.5683","-88.5383"
22003,"Sugar Grove","IL","41.7758","-88.4480"
22004,"Round Lake Park","IL","42.3309","-88.0750"
22005,"Modesto","IL","39.4789","-89.9803"
22006,"Campus","IL","41.0246","-88.3074"
22007,"Lancaster","IL","38.5478","-87.8653"
22008,"Hettick","IL","39.3557","-90.0372"
22009,"Patton","IL","38.4770","-87.7536"
22010,"Woodson","IL","39.6274","-90.2254"
22011,"South Chicago Heights","IL","41.4831","-87.6370"
22012,"Mount Carmel","IL","38.4190","-87.7695"
22013,"Stockland","IL","40.6145","-87.5928"
22014,"Glen Carbon","IL","38.7581","-89.9839"
22015,"Monmouth","IL","40.9142","-90.6419"
22016,"Inverness","IL","42.1153","-88.1019"
22017,"Brooklyn","IL","38.6544","-90.1679"
22018,"Mount Prospect","IL","42.0653","-87.9370"
22019,"Mansfield","IL","40.2121","-88.5096"
22020,"Fulton","IL","41.8647","-90.1576"
22021,"Sunfield","IL","38.0645","-89.2401"
22022,"Hookdale","IL","38.8264","-89.3115"
22023,"Germantown","IL","38.5552","-89.5412"
22024,"Benson","IL","40.8505","-89.1210"
22025,"Flora","IL","38.6689","-88.4760"
22026,"Round Lake Beach","IL","42.3791","-88.0811"
22027,"Brocton","IL","39.7155","-87.9335"
22028,"Wellington","IL","40.5404","-87.6796"
22029,"Bethany","IL","39.6445","-88.7409"
22030,"Divernon","IL","39.5698","-89.6539"
22031,"Livingston","IL","38.9682","-89.7642"
22032,"Richview","IL","38.3757","-89.1805"
22033,"Saint Peter","IL","38.8675","-88.8506"
22034,"Kampsville","IL","39.2971","-90.6127"
22035,"Westville","IL","40.0440","-87.6389"
22036,"Atkinson","IL","41.4154","-90.0083"
22037,"Darwin","IL","39.2834","-87.6120"
22038,"Le Roy","IL","40.3395","-88.7629"
22039,"Staunton","IL","39.0117","-89.7904"
22040,"Barrington Woods","IL","42.1522","-88.0559"
22041,"Dahlgren","IL","38.1982","-88.6846"
22042,"Mulkeytown","IL","37.9721","-89.1111"
22043,"Alma","IL","38.7231","-88.9119"
22044,"Forest Lake","IL","42.2103","-88.0532"
22045,"Fox Lake Hills","IL","42.4128","-88.1271"
22046,"Eureka","IL","40.7147","-89.2776"
22047,"Mitchell","IL","38.7631","-90.0814"
22048,"Whittington","IL","38.0892","-88.9028"
22049,"Naplate","IL","41.3323","-88.8779"
22050,"Barnhill","IL","38.2845","-88.3642"
22051,"Farmersville","IL","39.4427","-89.6525"
22052,"Broadwell","IL","40.0668","-89.4428"
22053,"Cooksville","IL","40.5425","-88.7145"
22054,"Bannockburn","IL","42.1932","-87.8694"
22055,"Bloomington","IL","40.4757","-88.9705"
22056,"Milford","IL","40.6254","-87.6903"
22057,"Bellevue","IL","40.6877","-89.6733"
22058,"Lake in the Hills","IL","42.1913","-88.3478"
22059,"Beardstown","IL","39.9996","-90.4181"
22060,"Summum","IL","40.2678","-90.2785"
22061,"Victoria","IL","41.0333","-90.0951"
22062,"Dorsey","IL","38.9737","-90.0015"
22063,"Harmon","IL","41.7193","-89.5562"
22064,"Country Club Hills","IL","41.5638","-87.7246"
22065,"Washburn","IL","40.9203","-89.2918"
22066,"Bush","IL","37.8427","-89.1295"
22067,"Western Springs","IL","41.8022","-87.9006"
22068,"Nelson","IL","41.7962","-89.6036"
22069,"Olney","IL","38.7286","-88.0841"
22070,"Jamaica","IL","39.9911","-87.8067"
22071,"Des Plaines","IL","42.0344","-87.9008"
22072,"Lake Fork","IL","39.9706","-89.3501"
22073,"Wyanet","IL","41.3606","-89.5831"
22074,"Roxana","IL","38.8315","-90.0465"
22075,"Bull Valley","IL","42.3223","-88.3634"
22076,"West Brooklyn","IL","41.6928","-89.1473"
22077,"Ruma","IL","38.1306","-90.0003"
22078,"Mason","IL","38.9537","-88.6259"
22079,"Palatine","IL","42.1181","-88.0430"
22080,"Belvidere","IL","42.2544","-88.8646"
22081,"McCormick","IL","37.5506","-88.6706"
22082,"La Prairie","IL","40.1470","-91.0025"
22083,"Troy Grove","IL","41.4657","-89.0815"
22084,"Chrisman","IL","39.8044","-87.6752"
22085,"Heritage Lake","IL","40.5454","-89.3309"
22086,"Bryant","IL","40.4655","-90.0948"
22087,"Niantic","IL","39.8544","-89.1649"
22088,"Baker","IL","41.5556","-88.8112"
22089,"Cary","IL","42.2128","-88.2491"
22090,"Chester","IL","37.9199","-89.8259"
22091,"Norris City","IL","37.9789","-88.3279"
22092,"Rushville","IL","40.1199","-90.5666"
22093,"Darien","IL","41.7447","-87.9823"
22094,"Aledo","IL","41.1983","-90.7445"
22095,"Altona","IL","41.1150","-90.1648"
22096,"Roselle","IL","41.9807","-88.0862"
22097,"Cornell","IL","40.9922","-88.7294"
22098,"Greenville","IL","38.8866","-89.3896"
22099,"Woodstock","IL","42.3102","-88.4356"
22100,"Marseilles","IL","41.3099","-88.6850"
22101,"Dundas","IL","38.8350","-88.0850"
22102,"Bingham","IL","39.1122","-89.2137"
22103,"Cisne","IL","38.5137","-88.4371"
22104,"Lawrence","IL","42.4411","-88.6412"
22105,"Ramsey","IL","39.1443","-89.1105"
22106,"North Henderson","IL","41.0904","-90.4748"
22107,"Jamesburg","IL","40.2623","-87.7489"
22108,"Mahomet","IL","40.1884","-88.3908"
22109,"Bradford","IL","41.1773","-89.6582"
22110,"Shipman","IL","39.1203","-90.0452"
22111,"Detroit","IL","39.6201","-90.6760"
22112,"Lake Forest","IL","42.2380","-87.8596"
22113,"North Chicago","IL","42.3172","-87.8596"
22114,"Tovey","IL","39.5883","-89.4486"
22115,"Highland","IL","38.7605","-89.6808"
22116,"Pingree Grove","IL","42.0857","-88.4362"
22117,"Buffalo Prairie","IL","41.3384","-90.8549"
22118,"Golf","IL","42.0586","-87.7850"
22119,"Pittwood","IL","40.8609","-87.7295"
22120,"Armington","IL","40.3398","-89.3143"
22121,"Hebron","IL","42.4646","-88.4343"
22122,"Monroe Center","IL","42.1005","-88.9944"
22123,"Coleta","IL","41.9027","-89.8002"
22124,"East Brooklyn","IL","41.1726","-88.2662"
22125,"Rockbridge","IL","39.2693","-90.2066"
22126,"Central City","IL","38.5483","-89.1284"
22127,"Papineau","IL","40.9673","-87.7161"
22128,"Cortland","IL","41.9255","-88.6794"
22129,"Grayslake","IL","42.3405","-88.0339"
22130,"Mount Clare","IL","39.1002","-89.8254"
22131,"Greenup","IL","39.2483","-88.1599"
22132,"Geneva","IL","41.8833","-88.3243"
22133,"Collison","IL","40.2250","-87.8039"
22134,"Prestbury","IL","41.7847","-88.4225"
22135,"Vergennes","IL","37.9013","-89.3398"
22136,"Minonk","IL","40.9104","-89.0381"
22137,"Banner","IL","40.5126","-89.9156"
22138,"Jacksonville","IL","39.7292","-90.2320"
22139,"Milton","IL","39.5645","-90.6502"
22140,"Lost Nation","IL","41.9124","-89.3689"
22141,"Barrington","IL","42.1515","-88.1281"
22142,"Fox Lake","IL","42.4238","-88.1843"
22143,"Kincaid","IL","39.5868","-89.4166"
22144,"Steward","IL","41.8493","-89.0149"
22145,"Payson","IL","39.8171","-91.2444"
22146,"Winthrop Harbor","IL","42.4805","-87.8291"
22147,"O'Fallon","IL","38.5976","-89.9156"
22148,"Olive Branch","IL","37.1755","-89.3518"
22149,"Dover","IL","41.4340","-89.3959"
22150,"Abingdon","IL","40.8039","-90.4009"
22151,"Girard","IL","39.4466","-89.7821"
22152,"Cabery","IL","40.9958","-88.2037"
22153,"Vermilion","IL","39.5800","-87.5877"
22154,"Weldon","IL","40.1216","-88.7496"
22155,"Elwood","IL","41.4072","-88.1273"
22156,"Joy","IL","41.1969","-90.8788"
22157,"Oreana","IL","39.9369","-88.8695"
22158,"Earlville","IL","41.5880","-88.9229"
22159,"Pine Mountain Valley","GA","32.7987","-84.8233"
22160,"Blackwells","GA","33.9948","-84.5180"
22161,"Godwinsville","GA","32.1357","-83.1271"
22162,"Madras","GA","33.4401","-84.7422"
22163,"Milner","GA","33.1178","-84.1926"
22164,"Eatonton","GA","33.3258","-83.3886"
22165,"Bushnell","GA","31.5602","-82.9599"
22166,"Richland","GA","32.0885","-84.6625"
22167,"Edison","GA","31.5608","-84.7374"
22168,"Faceville","GA","30.7532","-84.6399"
22169,"Lookout Mountain","GA","34.9664","-85.3622"
22170,"Plainville","GA","34.4053","-85.0312"
22171,"Blakely","GA","31.3827","-84.9228"
22172,"Cadley","GA","33.5337","-82.6596"
22173,"Fort Valley","GA","32.5521","-83.8819"
22174,"Sumner","GA","31.5103","-83.7369"
22175,"Appling","GA","33.5588","-82.3183"
22176,"Eulonia","GA","31.5333","-81.4270"
22177,"Rayle","GA","33.7902","-82.9031"
22178,"Lake City","GA","33.6064","-84.3411"
22179,"Ephesus","GA","33.4070","-85.2596"
22180,"Buford","GA","34.1185","-83.9917"
22181,"Payne","GA","32.8519","-83.6794"
22182,"Ranger","GA","34.5012","-84.7111"
22183,"Richmond Hill","GA","31.9203","-81.3124"
22184,"Tallulah Falls","GA","34.7258","-83.3816"
22185,"Modoc","GA","32.6557","-82.3093"
22186,"Normantown","GA","32.3063","-82.3696"
22187,"Atlanta","GA","33.7626","-84.4228"
22188,"Potterville","GA","32.5146","-84.1174"
22189,"Uvalda","GA","32.0371","-82.5080"
22190,"Holland","GA","34.3520","-85.3725"
22191,"Montrose","GA","32.5595","-83.1535"
22192,"Noonday","GA","34.0620","-84.5213"
22193,"Lakeland","GA","31.0410","-83.0748"
22194,"McKinnon","GA","31.4252","-81.9268"
22195,"Boykin","GA","31.1017","-84.6848"
22196,"Gloster","GA","33.9098","-84.0652"
22197,"Haddock","GA","33.0326","-83.4291"
22198,"Veal","GA","33.4359","-85.2302"
22199,"Mount Bethel","GA","33.9662","-84.4113"
22200,"Vesta","GA","33.9565","-82.9385"
22201,"Hagan","GA","32.1536","-81.9305"
22202,"Jersey","GA","33.7177","-83.8001"
22203,"Union Point","GA","33.6177","-83.0756"
22204,"Dickey","GA","31.5571","-84.6602"
22205,"Rentz","GA","32.3835","-82.9917"
22206,"Pitts","GA","31.9462","-83.5418"
22207,"Arabi","GA","31.8282","-83.7302"
22208,"Lakeview","GA","34.9777","-85.2539"
22209,"Arnoldsville","GA","33.9103","-83.2180"
22210,"White Sulphur Springs","GA","32.9079","-84.8033"
22211,"Godfrey","GA","33.4535","-83.5049"
22212,"Moxley","GA","32.9196","-82.3912"
22213,"Pineview","GA","32.1084","-83.5030"
22214,"Sugar Hill","GA","34.1082","-84.0560"
22215,"Rex","GA","33.5921","-84.2699"
22216,"Deenwood","GA","31.2477","-82.3677"
22217,"Flemington","GA","31.8506","-81.5604"
22218,"Barwick","GA","30.8933","-83.7391"
22219,"Howard","GA","32.5982","-84.3786"
22220,"Coosa","GA","34.2545","-85.3544"
22221,"Allentown","GA","32.5855","-83.2273"
22222,"Crawfordville","GA","33.5545","-82.8965"
22223,"Satolah","GA","34.9904","-83.1929"
